user_pseudo_id,days_of_browsing,t_clickcategory,t_viewcourse,t_search,t_sortfilter,t_viewteacher,t_clickbuy,t_clickproceed
278469051.1643033647,1,,2,,,,2,
5ea27be35962b4344e408566,1,2,3,,,1,1,2
1961568483.1652400729,1,,2,,,,1,1
1919001939.1644417776,1,,15,,,,1,
1196976538.1641651736,1,,2,,,,3,
5c5ac7fe9f7bfc0ca2000032,2,4,41,1,,,1,
63996543.1641797376,1,,3,,,,1,
486673049.1652839234,1,13,18,1,,,1,1
5a254aab-35d0-4538-af30-497b13571c1d,1,1,14,,,,1,
740291734.1642162570,1,,2,,,,1,
1132776942.1644579530,1,,23,2,,1,1,
1670831926.1644211086,1,,11,,,,1,
1237207811.1642029885,1,,1,,,,2,
62cf30e2-a78d-4cae-8b9e-10654bbb40c4,2,12,16,,2,,1,1
033db4e7-f1cd-4fad-a7b5-16a4d9c5bc8e,2,2,4,3,,,1,1
1785223399.1653287164,1,2,4,,,,1,
8bd2802b-b0d6-4a01-8573-8006dbb52cae,2,2,6,,,,1,5
1109529498.1646201963,1,5,6,,,,1,
1205363583.1641475048,1,,,,,,1,
1971246621.1645353921,1,1,6,,,,1,
783695431.1647490136,1,1,2,,,,4,
1182461998.1645580674,1,,9,,,,1,
1832685067.1646137045,1,,2,,,,1,
1547563349.1641462747,1,,,,,,1,
870812135.1642691637,2,,11,,,,7,
568049842.1641706587,1,,5,,,,9,
1491615775.1654379738,2,,3,4,,,1,
1672233967.1653636259,1,3,6,,,,1,
2102312472.1641564603,2,,9,,,,2,
20414dde-ecac-4751-a18d-6c711887fb46,1,,2,,,,1,1
158281928.1641019236,1,,,,,,1,
1984059378.1648033031,1,1,2,,2,,1,
227219265.1641019495,1,,,,,,1,
1921957373.1644497108,1,,7,,,,1,
257323387.1641906314,1,,3,,,,1,
194920671.1632400420,1,,7,,,,1,
535444338.1644480384,1,,6,,,,1,
1466344993.1645431473,1,6,21,2,,,1,1
1981000042.1652419761,1,,3,,,,1,
5c22e31a0e126643670001f3,1,2,3,3,,,1,1
542147682.1653888463,1,1,2,,2,,5,
1163051671.1647773237,1,2,4,,,,1,1
1603139095.1649818071,1,3,4,,,,1,
120793721.1647203558,2,1,32,,,,1,
1449518427.1652254200,1,,3,1,,,1,
1359892511.1653566087,1,16,17,,,,1,
1398204302.1642687567,1,,7,,,,1,
868647014.1652259959,1,,4,,,,2,
396a5526-7c25-4df9-b029-b065cf518b38,2,,1,,2,,1,3
1101449377.1649216446,1,1,7,2,,,1,
412551237.1642489016,2,,13,,,,1,
1331383073.1653119912,1,1,3,,,,1,1
7865e038-3c37-42e3-9104-449b283490cf,1,,,,,,1,
737486624.1648785653,1,1,2,,,,1,
47e6f866-6306-4e54-9d95-733443eb052c,1,,5,,2,1,1,1
1386392.1643990502,1,1,18,,,,1,
aa7c4feb-34d0-4dde-ae2c-f3a395058fc3,1,,1,,,,1,1
596ef4d0e7e9dd358f000178,3,,7,1,,,1,1
817680856.1648022416,1,,2,,,,1,
1529612770.1653877257,1,7,10,,,,1,
516169179.1647757256,1,,3,,,,1,
1434160686.1643360258,2,,25,,,,1,2
500981844.1641592330,1,,2,,,,6,
591abc1fe7e9dd5b69000353,1,3,7,,,,1,
504069398.1641010284,1,,,,,,1,
5b90fdfb4f27e81aea0011e1,1,,1,1,,,1,1
1255057690.1647969248,1,1,2,2,,,1,
772564263.1645661971,1,,11,,,,1,
1926613146.1654577342,1,1,10,,,,1,
1087659641.1651453660,1,3,25,,1,,2,
5e79d67dcb5acb2c03f6d073,2,7,12,,7,,1,4
682664351.1646970473,1,2,4,,,,1,
541417076.1643096500,1,,4,,,,1,
1625683981.1651151175,1,10,18,,5,1,1,
187703628.1643463216,1,,12,1,,,1,
5bddc7431c806800308fa69d,2,1,19,1,,,1,
764244176.1642059804,1,,3,,,,2,
787806096.1648566788,2,8,21,,,,3,
5f6173fe5962b44fcba62201,2,,6,2,,,2,4
1857383367.1642137837,1,,2,,,,1,
5ad2e51e4f27e87fe300012b,2,3,21,3,1,,3,
702366236.1642179483,1,,1,,,,1,
051d12dd-ea36-439a-9903-03505ce079a0,1,,5,1,,,3,
2136509146.1643157792,2,2,43,,8,,1,
3b98ac60-a0d3-499b-9428-3cae7acb1852,1,2,111,8,,,2,
678229545.1640961419,1,,,,,,1,
655840414.1647941814,1,,2,,,,1,
4dd1a5f0-f00b-43d5-a483-afa140ec28ed,1,,4,,1,,1,1
ec962aa9-1632-45cb-aa58-69f415238656,1,1,5,,,,1,1
1635664255.1654180538,1,1,2,,,,1,
227af46b-c313-467b-b0d4-a995b6fb153a,2,22,3,,,1,1,
534253293.1642778118,2,1,14,,,,1,
1880630976.1641829509,1,1,31,1,,,1,1
edd36b83-ea7d-49f9-b94d-1445e03678f0,2,,5,4,,,2,3
1163742447.1641184446,1,,,,,,1,
771132818.1641705314,1,,3,,,,2,
a81ca485-b089-47ee-9f49-b93a4b4e048c,1,9,2,,,,1,
1657699523.1647177885,1,,4,4,,,1,1
371681029.1643184438,1,,5,,,,1,
3749f646-cf3d-4054-ac38-c1eeb5012da3,1,,9,,,,1,
1473770302.1649130213,1,2,5,,,,1,
aa902362-8ac3-4307-8633-a8495aeb2dc2,2,9,16,1,,,1,3
1012821260.1647847894,2,,5,1,,,1,
1125423774.1643103580,1,,2,,,,1,
1382637669.1645346834,1,5,46,,,,1,
018f8969-37b6-4834-9789-7b7e4ce087e5,2,18,9,2,,1,1,2
590942957.1647265062,1,2,15,3,,,2,1
580cacc39a31142d070004d3,1,2,2,,,,1,1
226446374.1641991335,1,,3,,,,1,
653688405.1646993438,1,1,2,,,,1,
2095978780.1604579814,1,,30,2,,,1,
320912743.1653668301,1,,2,,,,1,
41b65132-084f-469a-bbbf-87f42faf1d44,2,,2,,,,1,
166982208.1646309729,2,1,3,,,,1,
c4281c79-a3c9-4ec5-9e96-b8ab2b8228e6,2,,10,4,,8,3,3
1597732011.1646806557,2,2,4,,,,1,
929439908.1642594205,1,6,52,,,,1,
914167518.1647252961,1,1,2,,,,1,
1326978729.1646724272,1,1,3,,,,1,
1506212246.1648551464,1,2,6,,,,3,1
1474526931.1642801996,1,,10,,,,3,
1558519785.1641996307,1,,3,,,,1,
1816186812.1651204378,1,8,11,,,,2,
1850175850.1647326274,1,,6,,,,1,
1367641352.1641639096,1,,11,,,,1,
1957513898.1651501456,1,,2,1,,,1,
533650743.1642387732,2,1,26,2,,,1,2
5dfc65cd-574d-47d2-9add-1a6f5f48537f,1,3,7,,2,,2,
06030f30-ed71-47b6-9af0-5410856f9a14,1,3,6,,,,2,1
5d31c9905962b477df07c963,1,1,1,,,,1,
1947555991.1652062883,1,,2,,,,1,
1746836775.1649007551,1,,4,2,,,1,
575267757.1641891533,1,,2,,,,1,
107178409.1645003939,1,,18,,,,1,
1998034606.1647132351,2,2,4,,1,,1,
1789389436.1644697404,1,,5,,,,1,
509844184.1653983160,1,2,5,,,,1,
1293957291.1645799475,1,4,22,3,,,2,2
538989097.1641998453,1,,2,,,,1,
1945403381.1644335653,1,,7,,,,1,
1613026336.1649520201,1,,3,,,,1,
5ed12d33-2262-4a95-9208-adb278e4ad5e,1,3,10,1,,1,1,3
1378402357.1649315059,1,,4,,,,1,
1426489567.1646206991,1,1,2,,,,1,
448596619.1641562873,2,,4,,,,1,
1353178529.1633594642,1,,27,2,,,1,
b7fe4bd3-9464-422f-b749-d527af648799,2,,6,2,,1,2,4
57bcfe0ce7e9dd054b000197,2,,44,,,,2,
1941357798.1642923287,1,,10,,,,2,
1469863266.1640999222,1,,,,,,1,
513938453.1643501469,1,,9,,,,2,
540405820.1653997961,1,,16,,,,3,6
1215232251.1653032806,1,,3,,,,1,1
446931768.1652373109,2,,19,2,,,1,1
68d7c9ef-bab9-4e6a-aae0-119ba1e6fb98,2,1,3,1,,,1,1
106891287.1641975826,1,,4,,,,1,
1595434688.1642663541,1,,18,,,,2,
1823556569.1652543355,2,6,7,,,,1,
277836336.1647099913,1,,2,,1,1,1,
372534685.1642745654,1,,4,,,,10,
5e35456c5962b469c1f22336,4,,8,2,,,2,2
1998103070.1653810368,2,,18,7,,1,2,3
258966186.1642952891,1,,4,,,,2,
1991660237.1641007552,1,,,,,,1,
1024337471.1641577963,1,,10,,,,2,1
225868719.1642333989,1,,4,,,,2,
502515524.1650183674,2,28,30,3,,,1,
678669955.1642199656,1,1,2,,,,1,
943680681.1645886755,1,3,6,,,,1,
1526471289.1651511877,1,4,6,,,,1,
1496886577.1641601027,1,,2,,,,1,
167973433.1650307890,1,,3,,,,1,
5c67aa559f7bfc58390000e8,1,,1,,,,1,1
610921609.1649746790,1,,4,,,1,1,
1372234055.1641723422,1,,2,,,,1,
1097421820.1584063413,1,,28,1,,,1,1
1762117042.1643008928,1,,4,,,,1,
1037325661.1647170058,1,1,2,,,,2,
1417545191.1647079771,1,20,62,,1,1,1,
2128866227.1648021576,1,,12,4,,,1,1
950cd4c3-f429-426b-ab2f-36ae3e5cd9ab,1,,3,,,,1,
441600099.1641844150,1,,2,,,,1,
747214303.1648476452,2,3,8,,,,1,
5aa0cdfd0e12664b3b0018d2,1,,5,1,,,1,1
3ea24886-1ee3-4dbd-925c-b705dcc1d344,1,,2,,,,1,2
571891116.1646044935,1,2,45,,,,1,1
670416976.1640110613,1,,3,,,,1,
5c023f039f7bfc6dd50005b2,2,,2,,,4,2,4
882116012.1646148039,1,12,13,1,,,1,
1202774474.1653212248,1,1,15,9,,,1,
1071300328.1641903904,1,,2,,,,3,
1500338228.1650111971,1,,7,1,,,1,1
1706729841.1648544541,1,,4,,,,1,1
223728566.1646971914,1,17,16,,1,,1,
57315a189a31144b2b007e21,1,,2,,,,1,
1992142850.1644754885,1,3,89,13,,,3,1
61c3d9ecea4212004ed33399,1,15,15,1,9,1,1,
261893298.1646642451,1,2,3,,,,2,
2062093963.1650342040,1,,5,,,,1,1
1046888088.1648576405,1,3,5,,,,1,
861316052.1652290634,1,1,2,,,,1,
867653193.1648720155,2,3,6,,,,1,
57d0e898e7e9dd3eb2000017,2,3,2,,,,1,3
073168a0-721b-4231-808a-7c5f288ff884,1,2,2,,,,1,2
900902587.1647338368,1,,6,3,,,1,
50e2c80c-2db2-481e-900d-e30d32539dbd,1,5,4,,,,1,
197529433.1545559319,1,10,11,1,,,1,
372891948.1647396283,1,,5,,,,1,
1804716452.1641017553,1,,,,,,1,
1245487485.1641654571,1,,3,,,,1,
144829006.1646235341,1,,3,,,,2,
735136633.1651503952,1,,3,,,,1,
1056764724.1641442015,1,,,,,,1,
119579456.1647390145,1,3,8,,,1,1,
1431410448.1651464243,1,1,2,,,,1,
293327952.1643352338,2,,11,,,,1,
2cb13d45-cc15-4621-a0bc-5866990d874d,1,,9,,,,1,
1868721140.1641964196,1,,5,,,,1,
5e6ca3d9cb5acb31d7774836,1,,1,2,,,1,1
638321108.1648521542,1,1,2,,,,1,
1674629054.1646660483,1,5,6,,,,1,
1277929947.1643481583,1,,10,,,,1,
575a21f9e7e9dd364a0039b8,1,4,4,2,,,1,1
3765702.1642766659,1,,4,,,,1,
1540297364.1647164609,1,4,11,,,,1,1
217655132.1644463831,1,3,10,,,,1,
971168035.1653344092,2,19,20,,,,2,
381668199.1651228186,1,10,14,,2,1,1,
1897150923.1653634439,1,1,13,,,,1,3
646442292.1641986634,1,,3,,,,11,
584c04189a31142161000003,1,,1,,,1,1,2
873289860.1645612391,1,,10,,,,1,
1511805789.1648996645,1,2,9,,,,1,
827312779.1643186361,1,,17,1,,,1,1
5f217d46cb5acb59bba54e7f,1,,1,,,,1,
1408923047.1648117216,1,4,6,,,,1,
1657391804.1649983119,1,1,2,,,,2,
1180609534.1651204402,1,14,16,,,1,1,
842699565.1643271944,1,,8,2,,,1,
546825840.1648918255,2,1,17,1,,,2,1
5f3d28ad97b2787d6bbe1609,4,,11,,,,1,
0d1aaed6-b971-4180-a3c8-a849c5652c6f,1,3,6,,,1,2,1
1783915471.1648698286,1,1,4,,,,1,
92589012.1647153305,1,1,5,,,,1,
a0a3ce6a-0bb9-46cf-b9ce-dfccdb41a4cf,2,3,8,4,,,1,
878138425.1644999751,1,,14,,,,1,
1056474916.1648606476,1,2,2,,,,1,
1302130847.1642065896,1,,12,,,,3,
2055604403.1644293354,1,,11,,,,1,
220411699.1647054646,1,,8,,,,1,
5f8d8e855962b461ec5f4066,2,2,6,,1,1,1,1
738125097.1641993480,1,,6,,,,1,
1301228609.1641964669,1,,3,,,,3,
374645114.1646880516,1,1,2,,,,1,
1377717622.1647495529,1,,4,2,,,1,
5e550f4d5962b469c1f47038,1,,2,1,,,2,2
1066793519.1649743932,1,5,5,,,,1,
1842567001.1641598824,1,,2,,,,1,
2126139291.1646516872,1,1,5,,,,1,
1618149469.1644924386,1,1,6,,,,1,
665687006.1643891558,2,2,32,3,,,1,
1855864911.1651843834,1,1,2,,,,1,
706963776.1643191238,2,4,52,,1,,1,
225808018.1645673182,1,,13,,,,1,
2071276313.1642662384,1,,4,,,,1,
57cff34f9a311419ee000113,2,14,12,,8,,2,1
4f9438f9-3a73-4caa-adf0-2c1a58424e4f,1,3,5,2,1,,1,2
123116630.1641598517,1,,1,,,,1,
921262419.1641032399,1,,,,,,2,
1762222898.1643100903,1,1,15,,,,1,
135793886.1647932593,1,,3,,,,1,1
1447987181.1647606072,1,3,5,,,,1,
2084169698.1649955435,2,,5,1,,,1,
988964563.1649999043,1,1,2,,,,1,
1037298936.1647440363,1,1,2,,5,,7,
1275185518.1643511954,1,3,32,,,,1,1
494284031.1654057136,1,,4,,,,1,
61420133.1643386306,3,22,142,,2,,1,
813982870.1642076979,1,,10,,,,1,
1138274585.1642125996,1,,3,,,,3,
1744021170.1646875647,2,3,4,,,,1,
1522201372.1645412810,1,4,35,,,,1,2
884705867.1649852079,1,,13,5,,,1,
643452035.1644887164,1,,7,3,,,1,
517894304.1646879897,1,13,11,2,,,1,
9ad466f7-c781-453f-a9cd-4a039f2b95fe,1,1,5,,3,,2,2
150812419.1644151547,1,1,25,1,,,1,
314949107.1643235069,1,,5,,,,1,
818074003.1645099254,1,,23,2,,,1,
707715298.1643351758,1,,10,,,,2,
263499040.1642141948,1,,3,,,,1,
5bd2e29e0e126635010018a5,2,,49,1,,,2,
1513225884.1645259588,2,2,15,,,,1,
574554329a3114031c0010e7,1,,24,,,,2,1
1337477091.1640144690,4,,14,2,,,1,
132903054.1649771485,3,1,10,,,,1,
765943618.1645004494,1,4,37,,,,1,
2092369639.1641564857,1,,3,,,,2,
1059110078.1649942849,2,1,19,8,,,2,
0314e758-48c7-4a2e-a4c5-4ef2b2dd8d74,1,4,5,,1,,1,1
1040459125.1648288147,1,1,3,,,,1,
1335329050.1632122345,1,,10,1,,,1,
1602676271.1641735424,1,,5,,,,2,
135093427.1647363372,1,3,6,,1,,2,
2267765f-69bb-41a3-b4b1-1f082a1dc579,1,1,3,,,,1,2
257816747.1641445712,1,,,,,,1,
584e6b289a3114424800056f,2,6,11,1,,,1,1
399205252.1643164185,1,,5,,,,1,
301ad31c-1b80-4b97-b60d-c5ae49f8f5bf,1,,1,,,,1,1
598151001.1617671552,1,23,13,3,1,,1,
538193532.1652015679,1,,2,,,,6,
881362128.1641831521,1,,1,,,,7,
1705017981.1654225245,1,2,6,,,,1,1
1640611574.1651810335,1,,6,2,,2,1,
1570854704.1641032351,1,,,,,,1,
23ec6c19-e73a-4a40-8c86-295d59934223,1,2,8,1,1,,1,
611578769.1642154885,1,,3,,,,1,
330071686.1647942168,2,9,16,,,,1,
1499932781.1642145180,1,,4,,,,2,
1986578489.1647938036,1,,2,,,,1,
6004668acb5acb31a8acf0ff,1,,2,,,,2,
1890626456.1641616495,1,,1,,,,7,
420807875.1650246252,1,5,6,,1,,1,
5e9fac825962b4344e404dfc,1,1,4,,,,1,1
1851580168.1641993218,1,2,16,4,,,2,3
1388307402.1651198742,1,1,2,,,,2,
300296432.1653541741,1,21,13,,4,,2,2
132557987.1650849013,1,1,2,,,,1,
5800cf21e7e9dd78b000021b,2,3,20,,,,1,
875010378.1652946562,1,2,3,,,2,1,
1786891605.1642751501,1,,5,,,,1,
1406895710.1648230411,2,8,9,1,,,1,
430486819.1644587301,2,4,97,1,5,,1,
1783629955.1641130534,1,,,,,,1,
679380411.1647517542,1,7,9,,,,2,
1180740790.1641912170,1,,4,,,,1,
1561849296.1653480421,1,,3,,,,1,1
810236925.1643068698,1,,4,,,,1,
5ad96e4e9f7bfc3cf40000b5,1,8,13,,1,,1,1
225098250.1651378612,1,,3,1,,,1,
1597144076.1648268200,1,1,2,,,,1,
52f3aa47-abf7-455d-a2a0-f362a850c570,1,3,122,,,,4,
1355988470.1641828798,1,,2,,,,1,
459253287.1653785887,1,,10,1,,1,1,
1102301031.1641828225,1,,2,,,,2,
1687226247.1648125325,1,,3,,,,1,
263210345.1652263193,1,,5,,,,2,
382199186.1641914583,1,,54,6,,,1,1
1862533315.1646361354,1,,3,,,,1,1
590952650.1646693682,2,3,5,,,,1,
1811825665.1654443413,1,1,2,,1,,1,
1507780640.1642120631,1,1,12,,,,2,
1829333860.1650602837,1,2,3,,,,2,
42471596-ab4c-481d-a9e1-3b8caeacf575,2,4,8,,1,,1,3
742117136.1648472284,1,3,6,,,,1,
537964311.1652267054,1,3,9,,7,,1,
258330377.1649136617,1,,10,,,,1,
565842310.1646708475,1,1,14,,,,2,1
f0894529-be5d-4e31-ab41-bedce35e9758,1,3,2,,,,2,
1849777842.1645411374,1,1,22,,,,1,
1020274366.1644132062,1,,18,,,,1,
1519540924.1641565113,2,,4,,,,9,
1792706959.1641717239,1,1,20,,,,2,2
1847225701.1647491420,1,1,2,,,,3,
406045819.1646218706,1,,9,,,,1,
784596335.1644980995,2,,28,,,,2,
1055863731.1637490587,2,2,37,,,,2,
872112318.1641803155,1,,8,1,,,1,1
1977027044.1632995043,1,,15,1,,,1,
90193336.1650938529,1,2,10,2,,,1,1
6b7d9337-1144-4807-ae42-d97ade112b1f,1,,,,,,1,
10285467.1647406169,1,1,2,,,,2,
1821272331.1641898358,1,,4,,,,2,
2111992505.1641016573,1,,,,,,1,
1621269873.1653220986,1,3,4,,1,,1,
1687373482.1648130090,1,1,4,,1,1,1,
1784759636.1641780064,1,2,15,,1,,1,
3faeab3e-d2fa-4926-9398-b9dc65accf2d,1,1,3,,,,1,1
695897479.1641568971,1,,3,,,,1,
2029909417.1647849222,1,,2,,,,1,
377308742.1641975623,1,,5,,,,2,
649908785.1641012142,1,,,,,,1,
1407063962.1648697728,1,,4,,,1,2,
1161065397.1653878609,1,,4,1,,,1,1
95b39568-e0c4-42cd-9aab-e33daf422da1,1,,10,2,,,1,1
60d2c1da2f13290050d926aa,1,1,14,1,,,1,
5e87fd8a5962b4344e3ea1d2,1,,35,,,,1,
1231111365.1642740668,2,,11,,,,2,
1307925544.1651448279,2,,12,3,,,2,3
1664373951.1651324168,1,5,10,,,,1,
1291781358.1643080405,1,,22,2,,,1,1
5c1b9aba0e126607310008d3,1,,7,4,,,2,4
742096606.1652624637,1,,3,,,,2,
1114301800.1644465369,1,15,39,1,,,1,
1533715731.1646227516,1,1,2,,,,1,
1630143198.1646480622,1,,3,,,,2,
aefe0c44-6233-4032-ae18-6382142f038c,1,,2,,,,1,2
1654372895.1642948867,1,,24,,,,2,
605feb7f-d308-4a0f-b2b6-0168b81ce187,1,,5,,1,,1,
1130237040.1648123262,1,,2,,,,1,
1339030447.1642779124,1,,24,,,,16,
1834362478.1644760300,1,5,54,,1,,1,
2047895056.1648720941,1,9,10,,,,1,
a38e4383-5235-4938-bec0-6a07182daa30,1,3,6,2,,,1,1
1747537513.1643152269,1,,4,,,,1,
1372984815.1646900584,1,4,5,,1,,2,
2122790498.1641995120,1,,4,,,,1,
249532602.1646441614,1,1,2,,,,1,
440634742.1653514370,1,,4,,,,1,
892145042.1651033842,1,1,3,,,,1,
1328989021.1651087407,1,,8,1,,,1,
1139678784.1642998466,1,,5,,,,1,
312634462.1640974176,1,,,,,,1,
1376698505.1647686398,1,,2,,,,1,
1101845705.1649076161,1,,4,,,,3,
1051056440.1641918941,1,,4,,,,1,
1303384210.1645630070,1,1,14,1,,,1,
1961391930.1641712272,1,,3,,,,1,
1746347634.1644495341,2,1,51,,1,,1,3
318529071.1651060203,1,6,3,,,,1,
1312665350.1643108755,1,,12,,,,1,
579576830.1650552867,1,,22,3,,,1,
1325162343.1646386038,1,,2,,,,1,
135393658.1644119241,1,,12,1,,,1,1
680940054.1646644921,1,,6,,,,1,
997240250.1650134843,1,5,10,,,,1,
1846231412.1647270309,1,1,2,,,,2,
59a394be0e12666295000c50,1,,2,,,,1,
1956375472.1652680923,1,,4,4,,,1,2
1288193840.1641634107,1,,5,,,,1,
420067092.1644843249,1,,7,,,,1,
5b40bc3b9f7bfc2ca80002e0,3,,12,4,,1,4,2
1497573292.1648460932,1,1,4,1,,1,1,
97957198.1648389775,1,,3,,,,2,
963291459.1653194710,1,4,8,,,1,1,
138366120.1644122211,2,3,36,,,,1,1
927798875.1650708786,1,6,8,,5,,1,
519423371.1647353180,1,1,2,,,,5,
5d03513f97b278421f2a39f7,1,,15,,,,2,
727141295.1641521365,1,,15,,,,1,
132153752.1646137276,1,6,13,,,,1,
893524726.1644202475,1,,17,4,,,1,1
1183285592.1652338961,1,,2,,,,1,
1065379789.1649395551,1,7,11,1,,,1,
1449053448.1641882209,1,,3,,,,1,
1439659947.1647953019,1,,2,1,,,1,
1724828194.1643118909,1,,5,,,,1,
1817333243.1649216658,1,,3,1,,,1,
eb08c3af-73c6-4920-be6a-d841e0274c24,1,,1,,,,1,
5e7c6066cb5acb2c03f6f583,1,3,3,,3,,1,1
1510277858.1641528138,1,,,,,,1,
1677690303.1642774970,1,,4,,,,1,
1243637878.1644913093,1,1,24,,,,1,
1556193962.1561872654,1,24,18,,,,1,
5775cd719a31142ab9011e3f,1,2,7,,,,2,1
751764399.1652691518,1,,2,,,,1,
1631678537.1647747592,1,2,4,,,,2,
2077722444.1642899886,1,,3,,,,1,
661405827.1649210033,1,1,2,,,,1,
681920484.1649137363,1,,9,,,,1,
ce95ea01-f692-4a1f-824f-491f473105a3,2,1,4,,,,1,2
137875959.1653923834,1,1,9,,,,1,1
1553721133.1642782697,1,,28,,,,1,
430200536.1654619926,1,3,4,,1,,1,
c50cbd44-4845-4376-8e4a-07cd3c42a568,1,,5,8,,,1,
943732305.1644091591,1,,24,2,,,1,
324094007.1647268120,1,2,3,,1,,1,
827b4051-c725-462f-a9f1-dd9d3cc17b40,1,,17,6,,,3,5
5d3975fc5962b477df0850c6,1,,2,,,,1,1
1733354698.1649378777,1,1,2,,7,,2,
357746668.1654221704,1,3,11,,,,1,
1298410568.1642386373,1,,8,,,,2,
1400191514.1641564950,1,,5,,,,4,
1193535187.1646436513,1,1,4,,,,1,
495408698.1653139295,1,1,2,,,,2,
505148730.1645537188,1,2,36,4,,,1,
f6b6a12a-36b6-4a03-b1a1-3a8a540047fd,1,5,8,,,,1,
1830552043.1642469867,1,,13,,,,1,
139185055.1647100684,3,,5,6,,,1,
239493842.1642590929,1,,24,,,,12,
139768834.1641393176,1,,,,,,1,
1208705782.1652407828,1,,10,2,,,2,
463447373.1643020448,1,,7,,,,1,
58536b059a31141f7800069f,1,,10,1,,,1,1
492948570.1635304968,1,,6,,,,1,
1532378266.1646739748,1,8,23,,,,1,1
1088578052.1647399987,1,,7,,,,1,
c12eea97-eb47-4db7-a2c8-54bdbfa34bee,1,,26,,1,,2,
1259978647.1641025662,1,,,,,,1,
1299903900.1641568978,1,,1,,,,1,
5e760743cb5acb2c03f6976f,1,,2,,,,2,
0d133645-392a-46d4-9f7a-2ae63162cbae,2,,4,,,,1,1
564744468.1641015728,1,,,,,,1,
59c3b7d01ee76e52ed000372,1,,3,,,,4,1
772189638.1646626877,1,1,3,,,,1,
2093527440.1644556995,1,,5,,,,1,1
1902641335.1648822735,1,2,3,,,,1,
86f238cb-e1a6-4fe4-b3c3-0c92d86328da,1,,17,,,,1,
110885575.1642557184,1,6,69,,,,3,1
1913068795.1651626486,1,,12,,,,3,
249070d8-644a-4b15-86ff-49452cc2f867,1,2,3,,,1,1,1
1137668295.1644939064,1,,6,,,,1,
3af22c7f-5fef-4c10-a866-345c4801e51f,1,3,1,,1,,1,
774166715.1641876641,1,1,67,10,,,3,1
1183577350.1654420920,1,1,2,,,,1,
192105424.1645669276,1,5,84,5,,,1,
1750146117.1644202367,1,,18,2,,,1,
4e2faca3-f4f4-4742-ba9b-59890c696f90,1,,9,,,,1,
1096206864.1654585093,1,,2,,,,1,
5d3ffbd8e4debe005dac9372,2,2,11,,1,,1,
968693214.1649062407,1,,5,,,,1,
1956677332.1648198070,1,,3,,,,1,
1983065193.1598843751,1,3,11,2,,1,1,
602869547.1641470885,1,5,52,,,,1,
852397614.1654128724,1,3,2,,,,1,
2003908383.1647349352,1,1,2,,,,4,
1595261804.1646314193,2,3,4,,,,2,
1838588282.1629351664,2,,23,1,,,2,1
1825045134.1646125935,1,2,6,,,,3,1
378474235.1646310603,1,,8,,,,1,
592358362.1647336489,1,,3,,,,1,
829312191.1652758189,1,,5,,,,1,1
1650643580.1641499234,1,,,,,,1,
233975319.1648700960,1,1,4,1,,,1,
2054169262.1648725749,1,,5,,,,1,
55672282.1649876886,1,1,3,,,,1,
1110049803.1645868962,1,,13,1,,,1,
1164102772.1645933394,1,2,12,,,,1,
1133230386.1607063451,1,3,5,,,,1,
1545966403.1649149909,1,3,6,,,,1,
1776462693.1641389902,1,,,,,,1,
363591196.1647583486,1,,16,,,1,3,
2004384438.1641012474,1,,,,,,1,
1861561744.1637985320,2,13,17,1,15,2,1,
1316725768.1641398822,1,,,,,,2,
187642357.1623141560,1,4,12,,,2,1,
1612579586.1641911652,1,,1,,,,1,
615631672.1642687314,1,,5,,,,1,
689448863.1646276022,1,,2,,,,1,
2110665523.1646796777,1,1,2,,,,1,
1726595470.1648560210,1,2,3,,,,1,
7b0d06b8-ae2e-4548-b8bf-6e09c2088227,1,,2,,,,1,
1052316175.1653061901,1,,7,,,,1,2
2587b652-3b00-4b48-9b84-492cc534bb6a,1,4,3,,2,,1,1
577e0033e7e9dd42d2003bb8,1,2,2,,,,1,1
5aa35a7a4f27e84cdb00196f,1,,,,,,1,
1413688296.1648006541,1,8,3,,,,1,
928097433.1646475341,1,1,2,,1,,5,
810302910.1650983840,1,,3,1,,,1,1
518193453.1641185227,1,8,10,,3,1,1,
1663162989.1648968453,1,8,10,,,,1,
637180606.1647268632,1,17,19,,,,2,
432224324.1643038427,1,,2,,,,1,
2133667880.1647390820,1,4,8,,,,10,
1983311891.1641023568,1,,,,,,1,
1410857437.1642300969,1,1,3,,1,,1,
5a5e04b40e126667220012a8,1,1,2,,,,1,
5dc62b2fcb5acb3394353cd9,1,1,13,,,,2,
898679604.1647943708,1,,9,1,,1,1,
1149161391.1640994309,1,,,,,,1,
388154965.1642472727,1,1,48,1,,,1,3
a6c1eeb2-5af6-4d77-b219-9460fff3c865,1,2,3,,,,1,
917720894.1628845246,1,,2,1,,,1,1
1780037845.1641904504,1,,7,,,,1,
323115893.1652332746,1,1,2,,,,1,
497123704.1651417514,1,3,6,,,,1,
437362960.1645933518,1,4,4,,,,1,
8a30c0f8-4576-49cb-a23b-9fd9c9f327a2,1,,9,,,,1,
958406993.1642303297,1,,1,,,,1,
743544596.1650430179,1,,4,,,,1,2
1814587433.1642662124,1,,10,,,,1,1
2137919637.1642162620,1,,1,,,,11,
1604017060.1640997827,1,,,,,,2,
1275191222.1641748259,1,,2,,,,1,
19028608.1644424350,1,,5,,,,1,
1622408840.1651387129,1,,8,,,,1,
1151095304.1654397799,1,,5,2,,1,1,1
621026207.1642605442,1,,16,,,,1,
